GOID,Title,Date,Source Type,Authors,Publication ID,Publication Title,Publisher City,Publisher Province,Publisher Name,Publisher ZipCode,Object Type,Language,Pages,Start Page,Company Name,Company NAIC,Subject Terms
430713306,Diary,1996-12-01,Newspapers,"['Herring, Hubert B']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,3.2,,,
430725606,Business Digest,1997-01-15,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,D.1,,,
430725755,Business Digest,1997-01-18,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.35,,,
430727865,Missing Out In a Can't-Fail Market Year,1997-01-05,Newspapers,"['Flaherty, Francis']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,3.1,,,"['Return on investment', 'Personal finance', 'Securities markets', 'Year in review', 'Return on investment', 'Personal finance', 'Securities markets', 'Year in review']"
430730656,Tibetans Aren't Only Victims of China's Wrath,1997-01-08,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.14,,,
430732853,Policy for Sale,1997-02-17,Newspapers,"['Safire, William']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,25,,,"['Scandals', 'Political finance', 'Political ethics', 'Foreign policy']"
430732892,U.S. and Chinese Seen Near a Deal on Human Rights,1997-02-24,Newspapers,"['Tyler, Patrick e']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,,,"['International relations-US', 'Human rights']"
430738870,Seoul Dusts Off an Old Law for a Familiar Threat,1997-02-25,Newspapers,"['Pollack, Andrew']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.3,['Agency for National Security Planning-South Korea'],,['Espionage']
430746151,The Objects of Princeton Alumni's Desires,1997-03-23,Newspapers,"['Schwabsky, Barry']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Reviews - All Types,English,0.0,13NJ.11,['Princeton University'],,"['Art exhibits', 'Visual artists', 'Sculpture', 'Historic artifacts']"
430746315,News Summary,1997-03-25,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
430746359,Should Reno Have Warned Clinton?,1997-03-19,Newspapers,"['Safire, William']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.21,"['National Security Council', 'Central Intelligence Agency', 'CIA']",,"['National security', 'Intelligence gathering', 'Disclosure', 'Classified information', 'International relations-US']"
430746742,U.N. Agency Is Optimistic On Treatment To Fight TB,1997-03-20,Newspapers,"['Cowell, Alan']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.5,['World Health Organization'],,"['Tuberculosis', 'Drug therapy', 'Public health']"
430746754,The China Syndrome,1997-03-29,Newspapers,"['Dowd, Maureen']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.19,,,['International relations-US']
430747443,There Is No Chinese James Bond. So Far.,1997-03-23,Newspapers,"['Tyler, Patrick e']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,4.1,['Democratic Party'],,"['Espionage', 'Culture', 'International relations-US', 'Political finance', 'Fund raising']"
430747503,Britain and Hong Kong,1997-03-28,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.28,,,
430749047,Political Meddling by Outsiders: Not New for U.S.,1997-03-31,Newspapers,"['Broder, John M']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,,,"['International relations-US', 'Political finance', 'Political power', 'Foreign policy', 'Campaign contributions']"
430750922,Confirmation Hearings Start With Confrontational Tone,1997-03-12,Newspapers,"['Clines, Francis X']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.18,,,['Hearings & confirmations']
430751078,Senators Ask for Inquiry on Leasing of California Base to Chinese,1997-03-13,Newspapers,"['Sanger, David e']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.18,['China Ocean Shipping Co'],,"['Ports', 'Smuggling', 'Firearms', 'Leasing', 'National security', 'Investigations']"
430751309,News Summary,1997-03-31,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
430752189,News Summary,1997-03-06,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
430754008,"In Era of Satellites, Army Plots Ways To Destroy Them",1997-03-04,Newspapers,"['Broad, William J']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,C.1,"['Rocketdyne International', 'Boeing Co', 'Department of Defense']",,"['Space surveillance', 'Intelligence gathering', 'Satellites', 'Government contracts']"
430754502,News Summary,1997-03-11,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
430768130,Australian to Head U.N. Effort To Monitor Curbs on Iraqi Arms,1997-05-02,Newspapers,"['Crossette, Barbara']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.5,"['United Nations', 'UN']",,"['Arms control', 'Political appointments', 'Sanctions']"
430779151,News Summary,1997-05-20,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,['Most favored nation clause']
430784097,"For Mao's Radicals, Obituaries Travel by Lips Only",1997-04-13,Newspapers,"['Tyler, Patrick e']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.14,,,"['Political dissent', 'Revolutions', 'Deaths']"
430786068,Ex-Analyst Pleads Guilty In Spy Case,1997-05-08,Newspapers,"['Weiner, Tim']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,D.25,,,"['Espionage', 'Conspiracy', 'Court hearings & proceedings', 'Plea bargaining']"
430786624,Searching for an Enemy and Finding China,1997-04-06,Newspapers,"['Erlanger, Steven']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,4.4,,,
430788448,2d Saudi Held by Canada Cleared in Bombing,1997-04-03,Newspapers,"['DePALMA, ANTHONY']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.7,,,"['Bombings', 'Arrests', 'Terrorism']"
430791870,News Summary,1997-05-03,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.2,,,
430796330,McVEIGH JURY DECIDES ON SENTENCE OF DEATH IN OKLAHOMA BOMBING,1997-06-14,Newspapers,"['Thomas, Jo']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.1,,,"['Bombings', 'Capital punishment', 'Trials']"
430796745,Brutal End for an Architect of Cambodian Brutality,1997-06-14,Newspapers,"['Mydans, Seth']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.5,['Khmers Rouges-Kampuchea'],,"['Murders & murder attempts', 'Violence', 'Personal profiles']"
430800796,You Spy? Let's Talk,1997-06-08,Newspapers,"['Weiner, Tim']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,4.5,"['Federal Security Service-Russia', 'MI5', 'Central Intelligence Agency', 'CIA']",,"['Espionage', 'Professional recruitment', 'Intelligence gathering']"
430801002,The Gathering Storm,1997-06-03,Newspapers,"['Rosenthal, A M']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.23,,,"['Foreign policy', 'Trade policy', 'Human rights', 'Political dissent']"
430801836,News Summary,1997-06-07,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.2,,,
430804733,China Issue for the Post-Deng Era,1997-06-29,Newspapers,"['Tyler, Patrick e']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.15,['Communist Party-China'],,['Territorial transfers']
430806660,"Jacques Cousteau, Oceans' Impresario, Dies",1997-06-26,Newspapers,"['Jonas, Gerald']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,,,"['Explorers', 'Deaths']"
430809005,"Institutions, Electric Shocks, and Now, a Glimmer of Hope",1997-06-23,Newspapers,"['Kleinfield, N R']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,B.1,,,"['Series & special reports', 'Mental disorders', 'Public finance', 'Medical disorders', 'Mental institutions', 'Social services', 'Series & special reports', 'Mental disorders', 'Public finance', 'Medical disorders', 'Mental institutions', 'Social services']"
430809074,Of Kayaks and Cormorants,1997-07-27,Newspapers,"['Bell, Brenda']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,5.12,,,"['Tourism', 'Kayaking', 'Geographic profiles']"
430810103,Living Dangerously,1997-07-10,Newspapers,"['Friedman, Thomas L']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.23,,,"['International relations-US', 'Human rights', 'Democracy']"
430811867,Excerpts From Remarks on First Day of Campaign Finance Hearings,1997-07-09,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,B.8,"['Senate-Governmental Affairs, Committee on']",,"['Congressional investigations', 'Campaign contributions']"
430812695,"China Is Top Supplier to Nations Seeking Powerful, Banned Arms",1997-07-03,Newspapers,"['Weiner, Tim']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.10,,,"['Military sales', 'Nuclear weapons', 'Biological & chemical weapons', 'Developing countries', 'LDCs']"
430814284,New C.I.A. Chief Picks Veteran Staff,1997-07-22,Newspapers,"['Gerth, Jeff']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.12,"['Central Intelligence Agency', 'CIA']",,['Political appointments']
430815312,The Connecting Line,1997-07-22,Newspapers,"['Rosenthal, A M']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.19,,,"['Human rights', 'International relations-US', 'Influence']"
430817017,"From the People of 'Homicide,' Life Off the Street",1997-07-06,Newspapers,"['Elias, Justine']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,2.32,['Home Box Office Inc'],,"['Television programs', 'Television directors & producers']"
430820695,News Summary,1997-07-16,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
430828020,Open the China File,1997-07-16,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.18,"['Lippo Group', 'Democratic Party']",,"['Editorials', 'Political finance', 'Congressional investigations', 'Campaign contributions', 'Influence']"
430830321,"For a Summer Getaway, a Model Prison",1997-07-11,Newspapers,"['Dobrzynski, Judith H']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,C.1,,,"['Historic buildings & sites', 'Prisons', 'Tourist attractions']"
430835371,The precocious Thai economy receives its comeuppance.,1997-08-14,Newspapers,"['Passell, Peter']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,D.2,"['International Monetary Fund', 'IMF', 'International Monetary Fund', 'IMF']",,"['Economic conditions', 'Foreign exchange', 'Currency devaluation', 'Economic conditions', 'Foreign exchange', 'Currency devaluation']"
430836936,The Right Message,1997-09-16,Newspapers,"['Rosenthal, A M']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.31,,,"['Religious persecution', 'Federal legislation', 'Human rights', 'Political asylum']"
430837641,Imports Swamp U.S. Food-Safety Efforts,1997-09-29,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,['Food & Drug Administration--FDA'],['926150'],"['Series & special reports', 'Food contamination & poisoning', 'Inspections', 'Food products', 'Food safety', 'US imports']"
430837827,Film,1997-09-07,Newspapers,"['Holden, Stephen']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Reports - All types,English,0.0,2.96,,,
430839133,Giant of Exam Business Keeps Quiet on Cheating,1997-09-28,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.1,['Educational Testing Service'],['611710'],"['Entrance examinations', 'Cheating', 'Series & special reports', 'Competency tests']"
430839654,Currency Trading Schemes Leave Unwary Investors Holding the Bag,1997-08-09,Newspapers,"['Wyatt, Edward']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.1,"['AEL Fund Inc', 'AEL Fund Inc']",,"['Securities fraud', 'Currency options', 'Investigations', 'Investment companies', 'Options trading', 'Securities fraud', 'Currency options', 'Investigations', 'Investment companies', 'Options trading']"
430849785,Group Says China Is Holding Leader of Underground Church,1997-10-12,Newspapers,"['Faison, Seth']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.6,,,"['Political prisoners', 'Religious persecution', 'Catholicism', 'Clergy']"
430851964,"Across Jungle Iron Curtain, Cousins Yearn to Meet",1997-09-18,Newspapers,"['Schemo, Diana Jean']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.4,,,"['Indigenous people', 'Families & family life', 'Territorial issues']"
430852043,News Summary,1997-09-15,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
430853314,A Special Foundation,1997-10-31,Newspapers,"['Rosenthal, A M']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.27,,,"['International relations-US', 'Foreign policy', 'State visits', 'Human rights']"
430853399,Iraq Issues Order Barring Americans from U.N. Inquiry,1997-10-30,Newspapers,"['Crossette, Barbara']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,,,
430854629,Spy Tools Let Civilians Eavesdrop On Earth,1997-10-28,Newspapers,"['Broad, William J']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,F.1,,,"['Intelligence gathering', 'Satellites', 'Space surveillance', 'Technology']"
430856219,Master Creator of Ghosts Is Honored by C.I.A.,1997-09-19,Newspapers,"['Weiner, Tim']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.24,"['Central Intelligence Agency', 'CIA']",,"['Espionage', 'Cold War', 'Awards & honors']"
430856481,Close-Order Drill With a Salsa Beat,1997-10-09,Newspapers,"['Navarro, Mireya']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,E.1,,,"['Dance', 'Nightclubs']"
430857757,Stateside Lingo Gives Japan Its Own Valley Girls,1997-10-19,Newspapers,"['Kristof, Nicholas D']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.3,,,"['Japanese language', 'Slang', 'Social conditions & trends', 'English language', 'Teenagers']"
430869959,Russians Press U.N. to Relax Iraq Sanctions,1997-11-22,Newspapers,"['Crossette, Barbara']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,['United Nations Security Council'],,"['Sanctions', 'Nuclear weapons', 'Diplomatic & consular services']"
430870979,Clinton Says U.S. Will Wait and See as Iraqis Back Off,1997-11-21,Newspapers,"['Clines, Francis X']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,,,"['International relations-US', 'Foreign policy', 'Inspections', 'Nuclear weapons']"
430875710,Iraqi Assails U.S. at the U.N. And Says Albright Is a Liar,1997-11-11,Newspapers,"['Crossette, Barbara']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,"['United Nations', 'UN']",,"['International relations-US', 'Diplomatic & consular services', 'Inspections', 'Biological & chemical weapons', 'Sanctions']"
430876221,News Summary,1997-11-11,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
430876477,Unanimous Security Council Tightens the Vise on Iraq,1997-11-13,Newspapers,"['Crossette, Barbara']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.6,['United Nations Security Council'],,"['Sanctions', 'Biological & chemical weapons', 'International relations', 'Vetoes']"
430878245,U.N.'s Envoys Fail To Budge the Iraqis On Inspection Issues,1997-11-08,Newspapers,"['Crossette, Barbara']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,['United Nations Security Council'],,"['Diplomacy', 'International relations-US', 'Inspections', 'Arms control']"
430878374,Iraq Takes Advantage,1997-11-07,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.30,"['United Nations', 'UN']",,"['Editorials', 'Inspections', 'Arms control', 'Surveillance', 'Biological & chemical weapons']"
430881934,Diplomacy and Force on Iraq,1997-11-04,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.26,"['United Nations', 'UN']",,"['Editorials', 'Inspections', 'Biological & chemical weapons', 'International relations-US', 'Sanctions']"
430882088,Bridge-Burning Time,1997-11-04,Newspapers,"['Rosenthal, A M']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.27,"['United Nations', 'UN']",,"['International relations-US', 'Inspections', 'Biological & chemical weapons', 'Sanctions']"
430882470,Nasty at the U.N.,1997-11-07,Newspapers,"['Rosenthal, A M']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.31,"['UN', 'United Nations--UN']",['928120'],"['Alliances', 'Peace negotiations', 'International relations', 'Palestinian people']"
430884479,Diary,1997-12-28,Newspapers,"['Rampe, David']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,3.2,,,
