GOID,Title,Date,Source Type,Authors,Publication ID,Publication Title,Publisher City,Publisher Province,Publisher Name,Publisher ZipCode,Object Type,Language,Pages,Start Page,Company Name,Company NAIC,Class Terms,Subject Terms
2417834826,Going To Ground,2020-06-28,Newspapers,"['Ptacin, Mira']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,RE.1,,,,"['Cold War', 'Fallout shelters', 'Privacy', 'Coronaviruses', 'Concrete', 'Pandemics', 'COVID-19']"
2418512517,"Marches, Rallies and Vigils Settle In as Part of Daily Life in New York",2020-06-30,Newspapers,"['Watkins, Ali', 'Kim, Juliana']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.17,,,,"['Equality', 'Police departments', 'Riots', 'Councils', 'Reforms', 'Demonstrations & protests', 'Police brutality', 'Cities', 'COVID-19']"
2418512582,Trump Given Brief in February On Possible Russian Bounties,2020-06-30,Newspapers,"['Savage, Charlie', 'Schmitt, Eric', 'Fandos, Nicholas', 'Goldman, Adam']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,"['Taliban', 'National Security Council', 'Congress']","['813940', '928110', '921120']",,"['Evidence', 'National security', 'Legislators', 'Intelligence gathering', 'Presidents', 'Militancy', 'Criminal investigations', 'Covert operations', 'Intelligence services', 'International relations-US', 'Armed forces', 'Foreign policy']"
2418512585,'Little Pinks' Rethink China After Being Trapped Abroad,2020-06-30,Newspapers,"['Li, Yuan']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.1,"['WeChat', 'Troy University']","['516210', '518210', '611310']",,"['Study abroad', 'Asian students', 'Students', 'Pandemics', 'Political parties', 'Aviation', 'Democracy', 'Demonstrations & protests', 'Coronaviruses', 'COVID-19', 'Social networks']"
2418925520,"A War on Movie Screens, and in the Culture",2020-07-01,Newspapers,"['Morris, Wesley']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,C.1,,,,"['Presidents', 'Motion pictures', 'Documentary films', 'Bureaucracy']"
2419124924,"China’s Software Stalked Uighurs Earlier and More Widely, Researchers Learn [With graphic(s)]",2020-07-01,Newspapers,"['Mozur, Paul', 'Perlroth, Nicole']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,,,,"['Cameras', 'Malware', 'Minority & ethnic groups', 'Smartphones', 'Cybercrime']"
2419160253,Trump’s New Russia Problem: Unread Intelligence and Missing Strategy [With graphic(s)],2020-07-01,Newspapers,"['Sanger, David E', 'Schmitt, Eric']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['Taliban'],['813940'],,"['Cold War', 'National security', 'Intelligence gathering', 'Presidents', 'Convictions', 'Intelligence services']"
2419278759,Putin on Offense As Trump Stands On the Sidelines,2020-07-02,Newspapers,"['Sanger, David E', 'Schmitt, Eric']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,['Taliban'],['813940'],,"['Cold War', 'National security', 'Intelligence gathering', 'Presidents', 'Convictions', 'Intelligence services', 'Political leadership', 'Murders & murder attempts', 'International relations-US', 'Military personnel', 'Foreign policy', 'Security clearances']"
2419278762,Hacking Let China Stalk Muslim Minority,2020-07-02,Newspapers,"['Mozur, Paul', 'Perlroth, Nicole']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.1,,,,"['Software', 'Hackers', 'Virtual private networks', 'Minority & ethnic groups', 'Muslims', 'Researchers', 'Malware', 'Minority & ethnic violence', 'Surveillance', 'Diaspora', 'Smartphones', 'Websites', 'Cybercrime']"
2419278782,The White House Maintains Trump Knew Nothing of Russian Bounties,2020-07-02,Newspapers,"['Crowley, Michael', 'Schmitt, Eric']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.17,"['Taliban', 'Fox News Channel', 'National Security Agency']","['813940', '515120', '928110']",,"['News media', 'National security', 'Legislators', 'Intelligence gathering', 'Presidents', 'Military intelligence', 'Intelligence services']"
2419759244,What Hong Kong’s Pandemic Experience Taught Uber About Other Cities [With graphic(s)],2020-07-03,Newspapers,"['Conger, Kate', 'May, Tiffany']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['Uber Technologies Inc'],"['513210', '518210']",,"['Social distancing', 'Software', 'Commuting', 'National security', 'Pandemics', 'Sting operations', 'Severe acute respiratory syndrome', 'Coronaviruses', 'Cities', 'COVID-19', 'Business plans', 'Ride sharing services']"
2419797641,"Administration Memo Focuses on Gaps, Not Core, of Bounty Intelligence",2020-07-04,Newspapers,"['Savage, Charlie', 'Schmitt, Eric', 'Callimachi, Rukmini', 'Goldman, Adam']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.19,"['Taliban', 'National Counterterrorism Center', 'National Security Agency', 'Congress-US']","['813940', '922120', '928110', '921120']",,"['Councils', 'National security', 'Counterterrorism', 'Intelligence gathering', 'Surveillance', 'Military intelligence', 'Covert operations', 'Intelligence services']"
2419797689,How Investors Can Address Racial Injustice,2020-07-04,Newspapers,"['Sullivan, Paul']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.5,,,,"['Social justice', 'Municipal bonds', 'Social investing', 'Multiculturalism & pluralism', 'Minority & ethnic groups', 'Sex discrimination', 'Portfolio management', 'Executives']"
2420467579,Heavyweights: When Wombats Loomed Large,2020-07-07,Newspapers,"['Sokol, Joshua']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,D.2,,,,"['Marsupials', 'Fossils', 'Animals', 'Endangered & extinct species', 'Extinction']"
2420951834,Don't Let Russia Set U.S. Afghan Policy,2020-07-08,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.22,"['Taliban', 'House of Representatives-Foreign Affairs, Committee on', 'Department of Justice']","['813940', '921120', '922130']",,"['Presidents', 'Military withdrawals', 'National security', 'Espionage', 'Military personnel', 'Intelligence services', 'Congressional committees', 'Editorials', 'Political leadership', 'Murders & murder attempts', 'International relations-US', 'Foreign policy']"
2420951865,"White House Warns Against Investing in China, Citing Risk of New Sanctions",2020-07-08,Newspapers,"['Swanson, Ana']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.6,"['Bytedance Ltd', 'Railroad Retirement Board-US', 'Musical.ly']","['513210', '518210', '923130', '513210', '516210']",,"['Investments', 'National security', 'Pandemics', 'Coronaviruses', 'Retirement', 'COVID-19', 'Sanctions', 'Social networks']"
2421696303,The Rush to Fix Privacy Issues in Virus-Tracking Apps,2020-07-10,Newspapers,"['Singer, Natasha']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.1,['Amnesty International'],['813311'],,"['Infections', 'Software', 'Smartphones', 'Pandemics', 'Quarantine', 'Public health', 'Researchers', 'Surveillance', 'Privacy', 'Coronaviruses', 'Human rights', 'Nonprofit organizations', 'Amnesties', 'COVID-19']"
2421696338,Top General Says He'll Be 'Outraged' if Bounties Are True,2020-07-10,Newspapers,"['Savage, Charlie', 'Schmitt, Eric']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.13,"['Taliban', 'Joint Chiefs of Staff']","['813940', '921110']",,"['Intelligence gathering', 'Presidents', 'Militancy', 'National security', 'Armed forces', 'Intelligence services', 'Casualties']"
2422179427,Why Is a Tech Executive Installing Security Cameras Around San Francisco? [With graphic(s)],2020-07-10,Newspapers,"['Bowles, Nellie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,,,,"['Cameras', 'Internet', 'Police departments', 'Security management', 'Digital currencies', 'Criminal investigations', 'Surveillance', 'Privacy', 'Departments', 'Neighborhoods', 'Cities']"
2422306886,Staff Members Seek Fundamental Change At Wall Street Journal,2020-07-11,Newspapers,"['Tracy, Marc', 'Smith, Ben']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.4,['Wall Street Journal'],"['513110', '516210']",,"['Skepticism', 'Multiculturalism & pluralism', 'Ethnicity', 'Police brutality', 'Public officials', 'Reporters', 'Leadership']"
2422510075,He'll Pay for the Cameras,2020-07-12,Newspapers,"['Bowles, Nellie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,BU.1,,,,"['Cameras', 'Internet', 'Police departments', 'Security management', 'Digital currencies', 'Criminal investigations', 'Surveillance', 'Privacy', 'Departments', 'Neighborhoods', 'Cities']"
2422512731,The City That Fired Its Whole Police Department,2020-07-12,Newspapers,"['Goldstein, Joseph', 'Armstrong, Kevin']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,,,,"['Counties', 'Industrial equipment', 'Police departments', 'Mental health', 'Public safety', 'Murders & murder attempts', 'Police brutality', 'Cities']"
2423703629,"He Did a Lot for His Nation, Partly by Altering Its Name. Will Voters Punish Him?",2020-07-15,Newspapers,"['Kingsley, Patrick']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.10,"['North Atlantic Treaty Organization--NATO', 'European Union']","['928120', '926110', '928120']",,"['Rule of law', 'Political activism', 'EU membership', 'Prime ministers', 'Name changes']"
2424002775,North Macedonia Election Produces No Clear Winner,2020-07-16,Newspapers,"['Kingsley, Patrick']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.11,"['North Atlantic Treaty Organization--NATO', 'European Union']","['928120', '926110', '928120']",,['Corruption']
2424310572,Twitter Attack Sounds Alarm For November,2020-07-17,Newspapers,"['Sanger, David E', 'Perlroth, Nicole', 'Corasaniti, Nick']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,"['Department of Homeland Security', 'X Corp (twitter)']","['922120', '516210']",,"['Investigations', 'Hackers', 'National security', 'Politics', 'Election results', 'Malware', 'Data encryption', 'Registration', 'Public officials', 'Voter behavior', 'Infrastructure', 'Social networks', 'Digital currencies', 'Cybersecurity']"
2424310582,Coronavirus Update,2020-07-17,Newspapers,"['Barron, James']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.4,,,,"['Coronaviruses', 'Pandemics', 'Political advertising', 'COVID-19', 'Disease transmission', 'Social distancing', 'Tax refunds', 'Employment', 'Central banks', 'Unemployment']"
2424310589,Russians Accused of A Plot To Steal Vaccine Research,2020-07-17,Newspapers,"['Barnes, Julian E']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,"['AstraZeneca', 'National Security Agency']","['325412', '928110']",,"['Coronaviruses', 'Espionage', 'Intelligence services', 'COVID-19', 'Vaccines', 'Hackers', 'National security', 'Pandemics', 'Medical research', 'Intelligence gathering', 'Research & development--R&D', 'Immunization', 'International relations', 'Cybercrime']"
2424310960,"To Protect Privacy, E.U. Court Nullifies Data Deal With U.S.",2020-07-17,Newspapers,"['Satariano, Adam']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.8,['European Union'],"['926110', '928120']",,"['Social networks', 'Personal information', 'Activism', 'Surveillance', 'Right of privacy']"
2424556758,FBI Agent in Russia Inquiry Saw Basis in Early 2017 to Doubt Dossier [With graphic(s)],2020-07-17,Newspapers,"['Savage, Charlie', 'Goldman, Adam']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['Federal Bureau of Investigation--FBI'],['922120'],,"['Primaries & caucuses', 'Intelligence gathering', 'Evidence', 'Political campaigns', 'Electronic surveillance', 'Criminal investigations', 'Credibility']"
2424601072,"F.B.I. Agent Had Doubts About Steele Dossier, Declassified Papers Show",2020-07-18,Newspapers,"['Savage, Charlie', 'Goldman, Adam']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.14,,,,"['Primaries & caucuses', 'Intelligence gathering', 'Electronic surveillance']"
2424601086,New Streaming Service Milks a Special Relationship,2020-07-18,Newspapers,"['Hale, Mike']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,C.2,['Netflix Inc'],"['512120', '518210', '532282']",,"['Comedians', 'Conspiracy', 'Streaming media', 'Surveillance', 'Thrillers', 'Espionage', 'Narcissism']"
2424680562,Race Takes Center Stage as Rashida Tlaib Faces Primary Challenge [With graphic(s)],2020-07-18,Newspapers,"['Broadwater, Luke', 'Gray, Kathleen']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['Congress'],['921120'],,"['Primaries & caucuses', 'Local elections', 'African Americans', 'Councils', 'Celebrities', 'Pandemics', 'Political campaigns', 'Presidents', 'Medical supplies', 'Race', 'Coronaviruses', 'COVID-19']"
2424704518,Race Takes Center Stage in Michigan as Tlaib Faces a Challenger,2020-07-19,Newspapers,"['Broadwater, Luke', 'Gray, Kathleen']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.16,['Congress'],['921120'],,"['Primaries & caucuses', 'Local elections', 'African Americans', 'Celebrities', 'Pandemics', 'Political campaigns', 'Presidents', 'Medical supplies', 'Race', 'Coronaviruses', 'COVID-19']"
2424849755,Thirty Artists Seeking Solutions to 21st-Century Problems,2020-07-20,Newspapers,"['Small, Zachary']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,C.5,,,,"['Artists', 'Trauma', 'Internet access', 'Surveillance', 'Coronaviruses', 'Artificial intelligence', 'Pandemics', 'COVID-19']"
2425487401,Top Democrats Request F.B.I. Briefing on Foreign Plot to Target Congress,2020-07-21,Newspapers,"['Sanger, David E', 'Fandos, Nicholas', 'Barnes, Julian E']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.19,"['Cyber Command-US', 'Senate', 'National Security Agency', 'Democratic Party', 'Congress-US']","['928110', '921120', '928110', '813940', '921120']",,"['Investigations', 'National security', 'Legislators', 'Intelligence gathering', 'Presidential elections', 'Subpoenas', 'Intelligence services', 'Congressional committees', 'Leadership']"
2425766307,"Getting Through It All, Lavishly",2020-07-22,Newspapers,"['Friedman, Gillian']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.1,,,,"['Coronaviruses', 'Pandemics', 'COVID-19', 'Luxuries', 'Wealth', 'Social classes']"
2426057162,Little Evidence That Evictions Deter Rival Countries' Cyberattacks,2020-07-23,Newspapers,"['Sanger, David E']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.11,"['Cyber Command-US', 'Department of Justice']","['928110', '922130']",,"['Intelligence gathering', 'Presidents', 'Vaccines', 'National security', 'Evictions', 'Computer networks', 'Espionage', 'Diplomatic & consular services', 'Intelligence services']"
